"'"
"Transposition of votes by federal electoral district (FED) from the 2003 to the 2013 Representation Order"
"Voting results - May 2, 2011 general election"

"Province and territory numeric code","2013 FED Number","2013 FED Name","2003 FED Number from which the 2013 FED Number is constituted","2003 FED from which the 2013 FED Name is constituted","2013 FED - Population","2003 FED - 2011 Population","Population transferred to 2013 FED","Polling divisions transferred - Poll type","Polling divisions transferred - % transferred","Polling divisions transferred - From no.","Polling divisions transferred - To no.","Polling divisions transferred - Total polls","Electors on lists","All votes","Conservative votes","NDP-New Democratic Party votes","Liberal votes","Bloc Québécois votes","Green Party votes","Other votes"
47,47012,"Saskatoon West",47010,"Saskatoon - Rosetown - Biggar",76704,72893,56462,"O.P.",38,33.0,33.0,1,166,104,65,36,1,0,3,0
47,47012,"Saskatoon West",47010,"Saskatoon - Rosetown - Biggar",76704,72893,56462,"O.P.",100,37.0,138.0,101,37009,18049,7279,9950,399,0,421,0
47,47012,"Saskatoon West",47010,"Saskatoon - Rosetown - Biggar",76704,72893,56462,"SVR1",76,.,.,".",240,188,28,78,74,0,8,0
47,47012,"Saskatoon West",47010,"Saskatoon - Rosetown - Biggar",76704,72893,56462,"SVR2",76,.,.,".",0,725,325,375,16,0,10,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"A.P.",0.4,604.0,604.0,1,0,2,1,0,0,0,0,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"A.P.",54,606.0,606.0,1,0,260,95,125,26,0,13,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"A.P.",100,605.0,614.0,3,0,959,491,365,66,0,37,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"M.P.",67,503.0,503.0,1,166,130,65,53,11,0,1,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"M.P.",100,504.0,505.0,2,419,273,128,123,16,0,6,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"O.P.",1.8,56.0,56.0,1,6,4,2,1,0,0,0,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"O.P.",2.2,57.0,57.0,1,8,4,3,1,0,0,0,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"O.P.",100,78.0,401.0,35,13357,6704,2812,3222,442,0,228,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"SVR1",24,.,.,".",36,24,7,6,9,0,1,0
47,47012,"Saskatoon West",47011,"Saskatoon - Wanuskewin",76704,82553,20242,"SVR2",24,.,.,".",0,91,46,29,13,0,4,0
47,47013,"Souris--Moose Mountain",47012,"Souris - Moose Mountain",72058,68013,67138,"A.P.",51,605.0,605.0,1,0,28,20,5,2,0,1,0
47,47013,"Souris--Moose Mountain",47012,"Souris - Moose Mountain",72058,68013,67138,"A.P.",100,600.0,615.0,15,0,2041,1483,369,132,0,57,0
47,47013,"Souris--Moose Mountain",47012,"Souris - Moose Mountain",72058,68013,67138,"M.P.",100,500.0,508.0,9,921,562,304,149,90,0,19,0
47,47013,"Souris--Moose Mountain",47012,"Souris - Moose Mountain",72058,68013,67138,"O.P.",3.4,31.0,31.0,1,7,5,4,1,0,0,0,0
47,47013,"Souris--Moose Mountain",47012,"Souris - Moose Mountain",72058,68013,67138,"O.P.",100,1.0,149.0,148,45346,25608,19137,4760,921,0,790,0
47,47013,"Souris--Moose Mountain",47012,"Souris - Moose Mountain",72058,68013,67138,"SVR1",99,.,.,".",95,56,27,10,13,0,7,0
47,47013,"Souris--Moose Mountain",47012,"Souris - Moose Mountain",72058,68013,67138,"SVR2",99,.,.,".",0,422,290,73,42,0,17,0
47,47013,"Souris--Moose Mountain",47013,"Wascana",72058,82241,4783,"A.P.",67,608.0,608.0,1,0,52,32,5,15,0,0,0
47,47013,"Souris--Moose Mountain",47013,"Wascana",72058,82241,4783,"A.P.",100,609.0,611.0,3,270,191,78,45,67,0,1,0
47,47013,"Souris--Moose Mountain",47013,"Wascana",72058,82241,4783,"O.P.",27,137.0,137.0,1,50,37,23,5,9,0,1,0
47,47013,"Souris--Moose Mountain",47013,"Wascana",72058,82241,4783,"O.P.",75,139.0,139.0,1,205,149,80,23,40,0,6,0
47,47013,"Souris--Moose Mountain",47013,"Wascana",72058,82241,4783,"O.P.",100,138.0,146.0,8,2702,1590,936,240,369,0,45,0
47,47013,"Souris--Moose Mountain",47013,"Wascana",72058,82241,4783,"SVR1",5.6,.,.,".",10,6,2,1,3,0,0,0
47,47013,"Souris--Moose Mountain",47013,"Wascana",72058,82241,4783,"SVR2",5.6,.,.,".",0,29,9,4,15,0,1,0
47,47013,"Souris--Moose Mountain",47014,"Yorkton - Melville",72058,66476,137,"A.P.",0.1,612.0,612.0,1,0,0,0,0,0,0,0,0
47,47013,"Souris--Moose Mountain",47014,"Yorkton - Melville",72058,66476,137,"O.P.",0.5,153.0,153.0,1,1,1,0,0,0,0,0,-0
47,47013,"Souris--Moose Mountain",47014,"Yorkton - Melville",72058,66476,137,"SVR1",0.0,.,.,".",0,0,0,0,0,0,0,0
47,47013,"Souris--Moose Mountain",47014,"Yorkton - Melville",72058,66476,137,"SVR2",0.0,.,.,".",0,0,0,0,0,0,0,0
47,47014,"Yorkton--Melville",47003,"Desnethé - Missinippi - Churchill River",71270,71376,15,"A.P.",0.0,616.0,616.0,1,0,0,0,0,0,0,0,0
47,47014,"Yorkton--Melville",47003,"Desnethé - Missinippi - Churchill River",71270,71376,15,"A.P.",50,617.0,617.0,1,0,11,0,8,3,0,0,0
47,47014,"Yorkton--Melville",47003,"Desnethé - Missinippi - Churchill River",71270,71376,15,"O.P.",0.0,149.0,149.0,1,0,0,0,0,0,0,0,0
47,47014,"Yorkton--Melville",47003,"Desnethé - Missinippi - Churchill River",71270,71376,15,"O.P.",99,152.0,152.0,1,251,107,8,78,19,0,2,0
47,47014,"Yorkton--Melville",47003,"Desnethé - Missinippi - Churchill River",71270,71376,15,"SVR1",0.6,.,.,".",2,2,0,1,1,0,0,0
47,47014,"Yorkton--Melville",47003,"Desnethé - Missinippi - Churchill River",71270,71376,15,"SVR2",0.6,.,.,".",0,1,1,0,0,0,0,0
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"A.P.",1.1,604.0,604.0,1,0,1,1,0,0,0,0,0
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"A.P.",47,601.0,601.0,1,0,29,21,5,1,0,1,0
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"A.P.",51,606.0,606.0,1,0,87,58,22,3,0,1,3
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"A.P.",100,602.0,602.0,1,0,78,56,15,4,0,0,3
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"M.P.",67,501.0,501.0,1,37,36,15,9,6,0,6,1
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"O.P.",8.9,40.0,40.0,1,28,19,15,2,1,0,0,1
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"O.P.",11,55.0,55.0,1,31,22,17,4,0,0,1,0
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"O.P.",82,18.0,18.0,1,141,81,67,11,1,0,1,2
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"O.P.",100,19.0,67.0,14,3410,2065,1487,436,61,0,34,47
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"SVR1",6.4,.,.,".",9,5,2,2,1,0,0,0
47,47014,"Yorkton--Melville",47009,"Saskatoon - Humboldt",71270,82743,5126,"SVR2",6.4,.,.,".",0,44,17,19,6,0,1,1
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"A.P.",92,612.0,612.0,1,0,83,57,17,8,0,1,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"A.P.",100,600.0,616.0,16,0,3127,2204,597,263,0,63,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"M.P.",100,500.0,500.0,1,0,0,0,0,0,0,0,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"O.P.",70,138.0,138.0,1,145,86,64,13,4,0,5,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"O.P.",78,136.0,136.0,1,124,73,44,18,10,0,2,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"O.P.",79,137.0,137.0,1,145,74,55,10,5,0,3,-0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"O.P.",98,139.0,139.0,1,301,180,122,43,9,0,6,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"O.P.",99,153.0,153.0,1,202,125,87,28,7,0,4,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"O.P.",100,1.0,174.0,173,49626,27062,18645,6072,1680,0,665,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"SVR1",100,.,.,".",112,72,26,17,24,0,5,0
47,47014,"Yorkton--Melville",47014,"Yorkton - Melville",71270,66476,66129,"SVR2",100,.,.,".",0,804,538,99,150,0,17,0
48,48001,"Banff--Airdrie",48020,"Macleod",105442,123778,2656,"A.P.",36,610.0,610.0,1,0,206,162,11,15,0,11,8
48,48001,"Banff--Airdrie",48020,"Macleod",105442,123778,2656,"O.P.",1.1,3.0,3.0,1,5,3,3,0,0,0,0,0
48,48001,"Banff--Airdrie",48020,"Macleod",105442,123778,2656,"O.P.",100,4.0,6.0,5,1714,1006,764,80,56,0,61,45
48,48001,"Banff--Airdrie",48020,"Macleod",105442,123778,2656,"SVR1",2.0,.,.,".",3,1,1,0,0,0,0,0
48,48001,"Banff--Airdrie",48020,"Macleod",105442,123778,2656,"SVR2",2.0,.,.,".",0,17,14,1,1,0,1,1
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"A.P.",0.0,603.0,603.0,1,0,0,0,0,0,0,0,0
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"A.P.",1.3,602.0,602.0,1,0,7,6,0,0,0,0,0
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"A.P.",97,609.0,609.0,1,0,691,562,41,54,0,34,1
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"A.P.",100,607.0,607.0,1,0,742,594,65,42,0,41,1
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"A.P.",100,605.0,612.0,6,0,3965,2567,480,577,0,334,7
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"M.P.",100,503.0,505.0,3,524,312,246,24,31,0,8,3
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"O.P.",0.3,47.0,47.0,1,2,1,1,0,0,0,0,0
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"O.P.",15,9.0,9.0,1,54,29,24,1,1,0,2,0
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"O.P.",55,125.0,125.0,1,280,147,109,15,16,0,7,0
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"O.P.",96,73.0,73.0,1,524,299,238,19,22,0,18,1
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"O.P.",98,74.0,74.0,1,653,372,306,32,14,0,20,0
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"O.P.",99,125.1,125.1,1,275,176,136,5,21,0,15,0
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"O.P.",100,10.0,400.0,153,66690,33577,23662,4698,2453,0,2668,96
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"SVR1",72,.,.,".",134,80,49,6,19,0,7,0
48,48001,"Banff--Airdrie",48027,"Wild Rose",105442,138617,102786,"SVR2",72,.,.,".",0,695,497,56,90,0,51,2
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"A.P.",0.0,612.0,612.0,1,0,0,0,0,0,0,0,0
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"A.P.",65,606.0,606.0,1,0,108,94,9,1,0,2,2
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"A.P.",71,605.0,605.0,1,0,395,366,16,1,0,6,5
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"A.P.",100,600.0,613.0,8,0,2599,2123,281,79,0,91,25
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"M.P.",100,500.0,512.0,12,1334,810,684,53,35,0,13,25
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"O.P.",0.0,206.0,206.0,1,0,0,0,0,0,0,0,0
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"O.P.",27,93.0,93.0,1,94,49,45,1,1,0,1,0
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"O.P.",44,114.0,114.0,1,215,116,99,9,2,0,4,2
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"O.P.",74,87.0,87.0,1,271,199,182,6,2,0,4,5
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"O.P.",79,113.0,113.0,1,363,197,171,13,6,0,5,2
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"O.P.",85,89.0,89.0,1,374,211,174,22,3,0,7,5
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"O.P.",100,1.0,222.0,133,48900,26650,22333,2687,447,0,858,325
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"SVR1",58,.,.,".",72,43,21,6,13,0,3,-0
48,48002,"Battle River--Crowfoot",48010,"Crowfoot",107140,125481,70576,"SVR2",58,.,.,".",0,328,268,28,16,0,10,6
48,48002,"Battle River--Crowfoot",48021,"Medicine Hat",107140,119670,532,"A.P.",50,602.0,602.0,1,0,40,30,2,4,0,4,1
48,48002,"Battle River--Crowfoot",48021,"Medicine Hat",107140,119670,532,"O.P.",100,60.0,60.0,1,356,117,104,5,1,0,6,1
48,48002,"Battle River--Crowfoot",48021,"Medicine Hat",107140,119670,532,"SVR1",0.4,.,.,".",1,1,0,0,0,0,0,-0
48,48002,"Battle River--Crowfoot",48021,"Medicine Hat",107140,119670,532,"SVR2",0.4,.,.,".",0,2,1,0,0,0,0,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"A.P.",0.1,606.0,606.0,1,0,0,0,0,0,0,0,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"A.P.",0.5,602.0,602.0,1,0,1,1,0,0,0,0,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"A.P.",15,616.0,616.0,1,0,67,52,5,5,0,5,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"A.P.",97,604.0,604.0,1,0,171,129,25,8,0,10,-0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"A.P.",100,605.0,614.0,5,0,691,574,54,25,0,35,3
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"M.P.",50,501.0,501.0,1,58,39,33,3,3,0,0,1
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"M.P.",100,504.0,513.0,5,489,366,305,31,16,0,14,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"O.P.",1.8,91.0,91.0,1,7,4,3,1,0,0,0,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"O.P.",8.8,54.0,54.0,1,30,17,14,2,0,0,1,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"O.P.",57,72.0,72.0,1,217,138,103,21,6,0,9,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"O.P.",100,73.0,73.0,1,475,311,220,41,8,0,42,1
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"O.P.",100,68.0,210.0,69,24911,13872,11386,1360,333,0,717,76
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"SVR1",31,.,.,".",67,39,31,2,5,0,1,0
48,48002,"Battle River--Crowfoot",48024,"Vegreville - Wainwright",107140,117230,36012,"SVR2",31,.,.,".",0,115,87,10,7,0,10,1
48,48002,"Battle River--Crowfoot",48026,"Wetaskiwin",107140,113780,20,"A.P.",0.8,603.0,603.0,1,0,3,2,0,0,0,0,0
48,48002,"Battle River--Crowfoot",48026,"Wetaskiwin",107140,113780,20,"O.P.",8.7,31.0,31.0,1,23,14,11,1,0,0,1,0
48,48002,"Battle River--Crowfoot",48026,"Wetaskiwin",107140,113780,20,"SVR1",0.0,.,.,".",0,0,0,0,0,0,0,0
48,48002,"Battle River--Crowfoot",48026,"Wetaskiwin",107140,113780,20,"SVR2",0.0,.,.,".",0,0,0,0,0,0,0,0
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"A.P.",19,605.0,605.0,1,0,105,97,4,0,0,2,1
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"A.P.",35,606.0,606.0,1,0,58,50,5,1,0,1,1
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"A.P.",92,609.0,609.0,1,0,134,109,17,2,0,4,3
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"A.P.",97,615.0,615.0,1,0,448,396,21,17,0,10,5
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"A.P.",98,610.0,610.0,1,0,534,458,34,28,0,10,4
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"A.P.",100,611.0,614.0,3,0,1051,876,101,32,0,37,5
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"M.P.",100,511.0,513.0,2,204,122,107,5,3,0,4,3
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"O.P.",21,113.0,113.0,1,96,52,45,3,2,0,1,1
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"O.P.",42,93.0,93.0,1,147,76,71,2,1,0,1,0
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"O.P.",56,114.0,114.0,1,279,149,128,11,2,0,6,2
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"O.P.",68,146.0,146.0,1,212,88,66,7,7,0,5,1
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"O.P.",70,167.0,167.0,1,386,163,137,13,6,0,7,1
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"O.P.",87,174.0,174.0,1,145,80,69,6,0,0,3,2
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"O.P.",100,101.0,212.0,81,34876,16998,14311,1390,483,0,592,222
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"SVR1",41,.,.,".",51,30,15,4,9,0,2,0
48,48003,"Bow River",48010,"Crowfoot",103871,125481,53516,"SVR2",41,.,.,".",0,231,189,20,11,0,7,5
48,48003,"Bow River",48020,"Macleod",103871,123778,9911,"A.P.",100,604.0,614.0,2,0,314,258,18,11,0,9,18
48,48003,"Bow River",48020,"Macleod",103871,123778,9911,"M.P.",100,501.0,501.0,1,92,72,61,8,1,0,0,2
48,48003,"Bow River",48020,"Macleod",103871,123778,9911,"O.P.",100,86.0,101.0,15,6397,2999,2358,333,95,0,89,124
48,48003,"Bow River",48020,"Macleod",103871,123778,9911,"SVR1",7.6,.,.,".",10,5,3,1,1,0,1,0
48,48003,"Bow River",48020,"Macleod",103871,123778,9911,"SVR2",7.6,.,.,".",0,65,51,4,4,0,3,3
48,48003,"Bow River",48021,"Medicine Hat",103871,119670,40444,"A.P.",100,600.0,613.0,5,0,1373,1167,69,75,0,49,13
48,48003,"Bow River",48021,"Medicine Hat",103871,119670,40444,"M.P.",100,500.0,502.0,2,319,273,233,11,18,0,8,3
48,48003,"Bow River",48021,"Medicine Hat",103871,119670,40444,"O.P.",100,1.0,59.0,61,24890,10862,9033,872,448,0,381,128
48,48003,"Bow River",48021,"Medicine Hat",103871,119670,40444,"SVR1",31,.,.,".",64,38,18,4,12,0,3,0
48,48003,"Bow River",48021,"Medicine Hat",103871,119670,40444,"SVR2",31,.,.,".",0,149,106,12,22,0,9,0
48,48004,"Calgary Centre",48002,"Calgary East",108931,111223,3590,"A.P.",100,605.0,605.0,1,0,155,79,16,48,0,12,-0
48,48004,"Calgary Centre",48002,"Calgary East",108931,111223,3590,"O.P.",100,110.0,110.0,1,637,308,153,48,69,0,35,3
48,48004,"Calgary Centre",48002,"Calgary East",108931,111223,3590,"O.P.",100,107.0,111.0,5,2239,1167,472,195,356,0,139,5
48,48004,"Calgary Centre",48002,"Calgary East",108931,111223,3590,"SVR1",3.8,.,.,".",8,5,2,1,2,0,0,0
48,48004,"Calgary Centre",48002,"Calgary East",108931,111223,3590,"SVR2",3.8,.,.,".",0,15,10,2,2,0,1,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"A.P.",0.7,600.0,600.0,1,0,2,2,0,0,0,0,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"A.P.",57,608.0,608.0,1,0,291,176,30,61,0,25,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"A.P.",100,602.0,610.0,8,0,5206,2953,538,1187,0,528,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"M.P.",33,500.0,500.0,1,59,49,32,6,7,0,3,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"M.P.",100,502.0,507.0,6,855,700,511,68,85,0,36,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"O.P.",9.5,14.0,14.0,1,20,5,3,1,1,0,1,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"O.P.",100,33.0,404.0,187,72486,32731,18101,5300,5911,0,3419,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"SVR1",82,.,.,".",293,145,72,10,47,0,16,0
48,48004,"Calgary Centre",48006,"Calgary Centre",108931,127891,105341,"SVR2",82,.,.,".",0,672,383,71,150,0,68,0
48,48005,"Calgary Confederation",48003,"Calgary Centre-North",111785,114784,77131,"A.P.",29,603.0,603.0,1,0,104,69,10,11,0,13,0
48,48005,"Calgary Confederation",48003,"Calgary Centre-North",111785,114784,77131,"A.P.",67,607.0,607.0,1,0,223,135,31,28,0,29,0
48,48005,"Calgary Confederation",48003,"Calgary Centre-North",111785,114784,77131,"A.P.",100,604.0,611.0,7,0,3535,1782,426,763,0,552,12
48,48005,"Calgary Confederation",48003,"Calgary Centre-North",111785,114784,77131,"M.P.",67,501.0,501.0,1,147,112,74,16,17,0,5,-0
48,48005,"Calgary Confederation",48003,"Calgary Centre-North",111785,114784,77131,"M.P.",100,502.0,504.0,3,833,570,416,65,62,0,20,7
48,48005,"Calgary Confederation",48003,"Calgary Centre-North",111785,114784,77131,"O.P.",100,74.0,400.0,156,56481,29882,15451,5300,4527,0,4481,123
48,48005,"Calgary Confederation",48003,"Calgary Centre-North",111785,114784,77131,"SVR1",68,.,.,".",156,86,38,6,31,0,10,0
48,48005,"Calgary Confederation",48003,"Calgary Centre-North",111785,114784,77131,"SVR2",68,.,.,".",0,421,223,39,94,0,63,2
48,48005,"Calgary Confederation",48005,"Calgary - Nose Hill",111785,152363,8914,"A.P.",55,605.0,605.0,1,0,394,248,45,62,0,40,0
48,48005,"Calgary Confederation",48005,"Calgary - Nose Hill",111785,152363,8914,"O.P.",100,96.0,113.0,18,6238,3480,2131,520,447,0,382,0
48,48005,"Calgary Confederation",48005,"Calgary - Nose Hill",111785,152363,8914,"SVR1",6.1,.,.,".",10,5,3,0,1,0,0,0
48,48005,"Calgary Confederation",48005,"Calgary - Nose Hill",111785,152363,8914,"SVR2",6.1,.,.,".",0,53,36,5,9,0,3,0
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"A.P.",64,609.0,609.0,1,0,189,108,24,34,0,22,0
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"A.P.",89,604.0,604.0,1,0,734,412,64,180,0,77,1
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"A.P.",100,605.0,608.0,2,0,715,323,88,210,0,92,2
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"M.P.",50,500.0,500.0,1,100,76,56,9,10,0,1,1
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"M.P.",67,502.0,506.0,2,294,225,160,22,29,0,10,3
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"M.P.",100,503.0,507.0,2,465,370,263,32,55,0,15,5
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"O.P.",100,63.0,148.0,49,17850,9446,4601,1323,2352,0,1125,45
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"SVR1",18,.,.,".",34,18,9,0,6,0,2,0
48,48005,"Calgary Confederation",48009,"Calgary West",111785,149593,25740,"SVR2",18,.,.,".",0,134,81,10,29,0,13,0
48,48006,"Calgary Forest Lawn",48002,"Calgary East",108251,111223,68354,"A.P.",16,607.0,607.0,1,0,37,24,6,4,0,2,0
48,48006,"Calgary Forest Lawn",48002,"Calgary East",108251,111223,68354,"A.P.",39,606.0,606.0,1,0,149,117,14,11,0,5,0
48,48006,"Calgary Forest Lawn",48002,"Calgary East",108251,111223,68354,"A.P.",100,600.0,604.0,5,0,1521,986,208,230,0,87,10
48,48006,"Calgary Forest Lawn",48002,"Calgary East",108251,111223,68354,"M.P.",67,500.0,500.0,1,212,57,47,3,5,0,2,1
48,48006,"Calgary Forest Lawn",48002,"Calgary East",108251,111223,68354,"O.P.",100,1.0,130.0,121,44700,16812,11229,2486,2023,0,936,138
48,48006,"Calgary Forest Lawn",48002,"Calgary East",108251,111223,68354,"SVR1",59,.,.,".",131,72,27,8,34,0,3,-0
48,48006,"Calgary Forest Lawn",48002,"Calgary East",108251,111223,68354,"SVR2",59,.,.,".",0,241,156,34,39,0,12,1
48,48006,"Calgary Forest Lawn",48004,"Calgary Northeast",108251,150003,39851,"A.P.",0.1,602.0,602.0,1,0,1,0,0,0,0,0,0
48,48006,"Calgary Forest Lawn",48004,"Calgary Northeast",108251,150003,39851,"A.P.",64,606.0,606.0,1,0,282,148,10,116,0,5,2
48,48006,"Calgary Forest Lawn",48004,"Calgary Northeast",108251,150003,39851,"A.P.",100,607.0,611.0,3,0,1397,851,101,379,0,63,3
48,48006,"Calgary Forest Lawn",48004,"Calgary Northeast",108251,150003,39851,"M.P.",67,501.0,501.0,1,185,107,76,6,16,0,4,5
48,48006,"Calgary Forest Lawn",48004,"Calgary Northeast",108251,150003,39851,"M.P.",100,500.0,500.0,1,176,118,88,7,15,0,5,3
48,48006,"Calgary Forest Lawn",48004,"Calgary Northeast",108251,150003,39851,"O.P.",1.4,25.0,25.0,1,3,1,0,0,0,0,0,0
